especie,nome_comum,status_2014,status_2026,is_cr,proba_extincao,bioma_amazonia,bioma_mata_atlantica,bioma_cerrado,bioma_caatinga,bioma_pampa,bioma_pantanal,bioma_sistema_costeiro_marinho,regiao_norte,regiao_nordeste,regiao_sudeste,regiao_sul,regiao_centro_oeste,is_endemica,is_migratoria,tendencia_declinando,ameaca_expansao_urbana,ameaca_agropecuaria,ameaca_energia_mineracao,ameaca_transporte,ameaca_uso_recursos,ameaca_perturbacao_humana,ameaca_modificacoes_sistema,ameaca_invasoras,ameaca_poluicao,ameaca_mudancas_climaticas,risco_inicial_2014
Boana xerophylla,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana wavrini,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Boana tepuiana,Não Informado,NE,,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phyllogomphoides audax,Libélula,NE,DD,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phyllogomphoides atlanticus,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phyllogomphoides andromeda,Libélula,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Latineosus colombianus,Efemérida,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis zeuctotylus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Idiataphe amazonica,Libélula,NE,LC,0,0.000505004329004329,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hymeniacidon perlevis,Não Informado,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hyloxalus chlorocraspedus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Borojevia tenuispinata,Não Informado,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Bolitoglossa altamazonica,Salamandra,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phyllocycla pegasus,Libélula,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cryptonympha copiosa,Efemérida,NE,LC,0,0.000505004329004329,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus bolivianus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus rossalleni,Ross Allen's Treefrog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus riveroi,Rivero's Amazon Treefrog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus rhodopeplus,Red-skirted Treefrog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus reticulatus,"Ranita reticulada, Reticulate Treefrog",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus parviceps,Sarayacu Treefrog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus nanus,Não Informado,NE,LC,0,0.000505004329004329,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pristimantis vilarsi,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus timbeba,Cardoso's Treefrog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leiodermatium pfeifferae,Esponja,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leentvaaria palpalis,Efemérida,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phyllocycla ophis,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phyllocycla neotropica,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phyllocycla modesta,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brachymesia herbida,"lava-bunda, lavadeira, Libélula",NE,LC,0,0.000505004329004329,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brachymesia furcata,"lava-bunda, lavadeira, Libélula",NE,LC,0,0.000505004329004329,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brechmorhoga praecox,"lava-bunda, lavadeira, Libélula",NE,LC,0,0.000505004329004329,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brechmorhoga nubecula,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brasilocaenis septentrionalis,Efemérida,NE,LC,0,0.000505004329004329,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Diastatops estherae,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Diastatops dimidiata,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Diaphlebia angustipennis,Libélula,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Desmogomphus tigrivensis,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Askola emmerichi,Efemérida,NE,LC,0,0.000505004329004329,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Progomphus boliviensis,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Progomphus approximatus,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dercitus luteus,Esponja,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brasilocaenis mendesi,efemérida,NE,LC,0,0.000505004329004329,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brasilocaenis irmleri,Efemérida,NE,LC,0,0.000505004329004329,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus fuscus,Rã-assobiadora,NE,LC,0,0.000505004329004329,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus discodactylus,Vanzolini's Amazon Frog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus diedrus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus didymus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hydrosmilodon gilliesae,Efemérida,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hydrolaetare schmidti,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hyalonema schmidti,Esponja-de-vidro,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hyalinobatrachium munozorum,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argyrothemis argentea,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Denticulobasis garrisoni,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dendropsophus triangulum,Triangle Treefrog,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia smithiana,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia reclusa,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia pulla,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia oculata,"lava-bunda, lavadeira, Libélula",NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia mollis,Libélula,NE,LC,0,0.000505004329004329,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Protoneura scintilla,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Protoneura amatoria,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Progomphus tibialis,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Progomphus pygmaeus,Libélula,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Progomphus pijpersi,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Progomphus phyllochromus,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Progomphus maculatus,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Progomphus intricatus,Libélula,NE,LC,0,0.000505004329004329,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Progomphus guyanensis,Libélula,NE,LC,0,0.000505004329004329,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Progomphus geijskesi,Libélula,NE,DD,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Progomphus delicatus,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Psaironeura bifurcata,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Protoneura tenuis,Libélula,NE,LC,0,0.000505004329004329,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia translata,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia tinctipennis,Libélula,NE,LC,0,0.000505004329004329,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ctenophryne geayi,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Caenis chamie,Efemérida,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Caecilia tentaculata,Cecilia de Tentaculos,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Caecilia marcusi,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Caecilia gracilis,Cecília,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cacoides latro,"Lava-bunda, Lavadeira, Libélula",NE,LC,0,0.000505004329004329,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phoenicagrion flammeum,Libélula,NE,LC,0,0.000505004329004329,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pheronema carpenteri,Esponja,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phasmoneura exigua,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phakellia connexiva,Esponja,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus podicipinus,Não Informado,NE,LC,0,0.000505004329004329,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia subapicalis,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Perithemis lais,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pseudopaludicola mystacalis,Não Informado,NE,LC,0,0.000505004329004329,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pseudopaludicola ceratophyes,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pseudopaludicola boliviana,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pseudopalaemon gouldingi,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pseudopalaemon chryseus,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hyalinobatrachium mondolfii,Perereca-de-vidro,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hyalinobatrachium iaspidiense,Rã-de-vidro,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hubbardipes crenulatus,"Efemérida, Siriruia",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dimeragrion percubitale,"agulhinha, donzelinha, lava-bunda, lavadeira, Libélula",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dilocarcinus septemdentatus,Caranguejo-de-água-doce,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Diastatops pullata,Libélula,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Diastatops obscura,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Diastatops nigra,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pseudis paradoxa,Rã-paradoxal,NE,LC,0,0.000505004329004329,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Psaironeura tenuissima,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia collata,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Raspailia tenuis,Esponja,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ranitomeya vanzolinii,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ranitomeya toraro,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ranitomeya sirensis,"Bamboo Poison Frog, Biolat Poison Frog, Pasco Poison Frog, Sira Poison Frog",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ranitomeya amazonica,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus petersii,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus pentadactylus,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus mystaceus,Rã-marrom,NE,LC,0,0.000505004329004329,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus macrosternum,"Rã-manteiga, Rã-manteiga-da-savana",NE,LC,0,0.000505004329004329,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus longirostris,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus leptodactyloides,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus knudseni,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Leptodactylus guianensis,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Phacelocyathus flos,Não Informado,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Perithemis thais,Libélula,NE,LC,0,0.000505004329004329,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rhaebo guttatus,Andersson's Toad,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rhaebo ceratophrys,Horned Toad,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Remartinia luteipennis,Libélula,NE,LC,0,0.000505004329004329,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia lilacina,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Callibaetis gonzalezi,Efemérida,NE,LC,0,0.000505004329004329,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Caenis teipunensis,Efemérida,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Perithemis bella,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Perissolestes flinti,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Perissolestes cornutus,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Perilestes solutus,Libélula,NE,LC,0,0.000505004329004329,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia infumata,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia indicatrix,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia hasemani,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia fumigata,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia euphorbia,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Argia croceipennis,Libélula,NE,LC,0,0.000505004329004329,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Callibaetis pollens,Efemérida,NE,LC,0,0.000505004329004329,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Paramaka incognita,Efemérida,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Paramaka convexa,Efemérida,NE,LC,0,0.000505004329004329,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Callyspongia scutica,Não Informado,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Perilestes kahli,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Perilestes attenuatus,Libélula,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Percnon gibbesi,Não Informado,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Penares chelotropa,Esponja,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Penaeus isabelae,Não Informado,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Callimedusa tomopterna,Não Informado,NE,LC,0,0.000505004329004329,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Callimedusa atelopoides,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Discodermia dissoluta,Esponja,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Diplastrella bistellata,Não Informado,NE,DD,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hippospongia lachne,Esponja,NE,LC,0,0.000505004329004329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rhinella acutirostris,Não Informado,NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rhinatrema bivittatum,"Two Banded Caecilia, Two-lined Caecilian",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Drulia conifera,"Cupim d'água, Esponja",NE,LC,0,0.000505004329004329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
