especie,nome_comum,status_2014,status_2026,is_cr,proba_extincao,bioma_amazonia,bioma_mata_atlantica,bioma_cerrado,bioma_caatinga,bioma_pampa,bioma_pantanal,bioma_sistema_costeiro_marinho,regiao_norte,regiao_nordeste,regiao_sudeste,regiao_sul,regiao_centro_oeste,is_endemica,is_migratoria,tendencia_declinando,ameaca_expansao_urbana,ameaca_agropecuaria,ameaca_energia_mineracao,ameaca_transporte,ameaca_uso_recursos,ameaca_perturbacao_humana,ameaca_modificacoes_sistema,ameaca_invasoras,ameaca_poluicao,ameaca_mudancas_climaticas,risco_inicial_2014
Saltatricula multicolor,"batuqueiro-chaquenho, bico-de-pimenta-chaquenho",NE,,0,0.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Saltator maximus,tempera-viola,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Xiphorhynchus beauperthuysii,arapaçu-ocelado-do-norte,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Saltator grossus,Bico-encarnado,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Saltator coerulescens,sabiá-gongá,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sakesphorus luctuosus,choca-d'água,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sakesphorus canadensis,choca-de-crista-preta,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Colaptes punctigula,pica-pau-de-peito-pontilhado,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Colaptes melanochloros,pica-pau-verde-barrado,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Colaptes campestris,pica-pau-do-campo,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Coccyzus melacoryphus,"papa-lagarta, papa-lagarta-acanelado",NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Coccyzus euleri,papa-lagarta-de-euler,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Coccyzus americanus,papa-lagarta-de-asa-vermelha,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0.0
Coccycua minuta,chincoã-pequeno,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cnipodectes subbrunneus,flautim-pardo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Cnemotriccus fuscatus,guaracavuçu,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Anthus furcatus,caminheiro-de-unha-curta,NE,LC,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Anthus chii,caminheiro-zumbidor,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
Sclateria naevia,Papa-formiga-do-igarapé,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sciaphylax pallens,Formigueiro-de-cauda-baia,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sciaphylax hemimelaena,formigueiro-de-cauda-castanha,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Schoeniophylax phryganophilus,bichoita,NE,LC,0,0.0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Schistochlamys ruficapillus,bico-de-veludo,NE,LC,0,0.0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Schistochlamys melanopis,sanhaço-de-coleira,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Schiffornis virescens,flautim,NE,LC,0,0.0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Schiffornis olivacea,flautim-oliváceo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Schiffornis major,flautim-ruivo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Schiffornis amazonum,flautim-da-amazônia,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Saucerottia viridigaster,beija-flor-de-barriga-verde,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0.0
Satrapa icterophrys,suiriri-pequeno,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sarkidiornis sylvicola,pato-de-crista,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0.0
Sarcoramphus papa,urubu-rei,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0.0
Serpophaga griseicapilla,alegrinho-trinador,NE,LC,0,0.0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Selenidera reinwardtii,saripoca-de-coleira,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Selenidera piperivora,araçari-negro,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Selenidera nattereri,saripoca-de-bico-castanho,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Selenidera gouldii,Saripoca-de-gould,NE,LC,0,0.0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Scotomyias roraimae,felipe-do-tepui,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sclerurus rufigularis,Vira-folha-de-bico-curto,NE,LC,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sclerurus peruvianus,vira-folha-peruano,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Xiphorhynchus chunchotambo,arapaçu-de-tschudi,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Aprositornis disjuncta,formigueiro-de-yapacana,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
Aphantochroa cirrochloris,beija-flor-cinza,NE,LC,0,0.0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Anurolimnas castaneiceps,sanã-de-cabeça-castanha,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0.0
Anumbius annumbi,cochicho,NE,LC,0,0.0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Antrostomus sericocaudatus,bacurau-rabo-de-seda,NE,LC,0,0.0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Antrostomus rufus,joão-corta-pau,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Antilophia galeata,soldadinho,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Circus buffoni,gavião-do-banhado,NE,LC,0,0.0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Xiphorhynchus elegans,arapaçu-elegante,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chrysuronia versicolor,beija-flor-de-banda-branca,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chrysuronia rondoniae,beija-flor-de-cabeça-azul,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0.0
Chrysuronia oenone,beija-flor-de-cauda-dourada,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chrysuronia leucogaster,beija-flor-de-barriga-branca,NE,LC,0,0.0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chrysuronia brevirostris,beija-flor-de-bico-preto,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0
Chrysomus icterocephalus,iratauá-pequeno,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sicalis citrina,canário-rasteiro,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Setophaga ruticilla,mariquita-de-rabo-vermelho,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
Setophaga pitiayumi,mariquita,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Setophaga petechia,mariquita-amarela,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Setophaga fusca,mariquita-papo-de-fogo,NE,LC,0,0.0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Serpophaga subcristata,alegrinho,NE,LC,0,0.0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Serpophaga nigricans,joão-pobre,NE,LC,0,0.0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Serpophaga munda,alegrinho-de-barriga-branca,NE,,0,0.0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Sporophila caerulescens,coleirinho,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0
Sporophila bouvronides,estrela-do-norte,NE,LC,0,0.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0
Sporophila bouvreuil,caboclinho,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0.0
Spiza americana,papa-capim-americano,NE,,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Spatula versicolor,Marreca-cricri,NE,LC,0,0.0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Spatula platalea,marreca-colhereira,NE,,0,0.0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Spatula discors,marreca-de-asa-azul,NE,LC,0,0.0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Spatula cyanoptera,marreca-colorada,NE,,0,0.0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sittasomus griseicapillus,arapaçu-verde,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sirystes subcanescens,gritador-da-guiana,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sirystes sibilator,gritador,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sirystes albocinereus,gritador-de-sobre-branco,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sicalis flaveola,canário-da-terra,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0
Clibanornis obscurus,barranqueiro-ferrugem,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cistothorus platensis,corruíra-do-campo,NE,LC,0,0.0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0
Cissopis leverianus,tietinga,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sporophila luctuosa,papa-capim-preto-e-branco,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Geotrygon saphirina,juriti-safira,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Geotrygon montana,"juriti-piranga, juriti-vermelho, pariri, pomba-cabocla",NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Geothlypis agilis,mariquita-de-connecticut,NE,LC,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Geothlypis aequinoctialis,pia-cobra,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Gampsonyx swainsonii,gaviãozinho,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Galbula tombacea,ariramba-de-barba-branca,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Galbula ruficauda,ariramba-de-cauda-ruiva,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Galbula leucogastra,Ariramba-bronzeada,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
Galbula galbula,ariramba-de-cauda-verde,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Galbula dea,Ariramba-do-paraíso,NE,LC,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Campylorhynchus turdinus,"bate-côco, catatau, machucador",NE,LC,0,0.0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Campylorhynchus griseus,garrincha-dos-lhanos,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Campylorhamphus sanus,arapaçu-de-bico-curvo-do-napo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Campylorhamphus procurvoides,arapaçu-de-bico-curvo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sporophila intermedia,papa-capim-cinza,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Xiphorhynchus guttatus,arapaçu-de-garganta-amarela,NE,LC,0,0.0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sporophila plumbea,patativa,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0
Sporophila pileata,caboclinho-branco,NE,LC,0,0.0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0.0
Sporophila murallae,papa-capim-de-caquetá,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
Sporophila minuta,Caboclinho-lindo,NE,LC,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chrysolampis mosquitus,"beija-flor-de-rabo-vermelho, beija-flor-vermelho",NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0.0
Chroicocephalus ridibundus,gaivota-de-capuz-escuro,NE,,0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Xiphorhynchus obsoletus,arapaçu-riscado,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chordeiles minor,bacurau-norte-americano,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Chordeiles gundlachii,bacurau-das-antilhas,NE,,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chlorostilbon mellisugus,esmeralda-de-cauda-azul,NE,LC,0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chlorostilbon lucidus,besourinho-de-bico-vermelho,NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chlorophonia cyanea,gaturamo-bandeira,NE,LC,0,0.0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chlorophanes spiza,saí-verde,NE,LC,0,0.0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chloroceryle americana,martim-pescador-pequeno,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chloroceryle amazona,martim-pescador-verde,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chlidonias leucopterus,trinta-réis-negro-de-asa-branca,NE,,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chiroxiphia regina,tangará-de-coroa-amarela,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0.0
Chiroxiphia pareola,tangará-falso,NE,LC,0,0.0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chionomesa lactea,beija-flor-de-peito-azul,NE,LC,0,0.0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chionomesa fimbriata,beija-flor-de-garganta-verde,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Xiphorhynchus ocellatus,arapaçu-ocelado,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chelidoptera tenebrosa,urubuzinho,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Stilpnia cyanoptera,saíra-de-cabeça-preta,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Stilpnia cyanicollis,saíra-de-cabeça-azul,NE,LC,0,0.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0
Sternula superciliaris,"trinta-réis-anão, trinta-réis-pequeno",NE,LC,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0
Sternula antillarum,trinta-réis-miúdo,NE,LC,0,0.0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0.0
Sterna paradisaea,trinta-réis-ártico,NE,LC,0,0.0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0
Stercorarius pomarinus,mandrião-pomarino,NE,LC,0,0.0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Stercorarius parasiticus,mandrião-parasítico,NE,LC,0,0.0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Stercorarius maccormicki,mandrião-do-sul,NE,LC,0,0.0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0
Urubitinga urubitinga,gavião-preto,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chloris chloris,verdelhão,NE,,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chlorestes notata,beija-flor-de-garganta-azul,NE,LC,0,0.0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Formicivora rufa,papa-formiga-vermelho,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Formicivora grisea,papa-formiga-pardo,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Formicarius colma,galinha-do-mato,NE,LC,0,0.0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Formicarius analis,Pinto-do-mato-de-cara-preta,NE,LC,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Fluvicola pica,lavadeira-do-norte,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Fluvicola nengeta,lavadeira-mascarada,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Fluvicola albiventer,lavadeira-de-cara-branca,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Florisuga mellivora,Beija-flor-azul-de-rabo-branco,NE,LC,0,0.0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Xiphocolaptes promeropirhynchus,arapaçu-vermelho,NE,LC,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
Falco sparverius,quiriquiri,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Falco peregrinus,falcão-peregrino,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0
Falco femoralis,falcão-de-coleira,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Campylorhamphus gyldenstolpei,arapaçu-do-tupana,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chlorestes cyanus,beija-flor-roxo,NE,LC,0,0.0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Synallaxis macconnelli,joão-escuro,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Synallaxis gujanensis,João-teneném-becuá,NE,LC,0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Synallaxis albilora,joão-do-pantanal,NE,LC,0,0.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Synallaxis albigularis,joão-de-peito-escuro,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sula sula,atobá-de-pé-vermelho,EN,EN,0,0.0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,2.0
Anthracothorax viridigula,beija-flor-de-veste-verde,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0.0
Anthracothorax nigricollis,beija-flor-de-veste-preta,NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Anous minutus,trinta-réis-preto,NE,LC,0,0.0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ancistrops strigilatus,limpa-folha-picanço,NE,LC,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0.0
Anas bahamensis,"marreca-toicinho, marreca-toucinho, paturi-do-mato",NE,LC,0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0.0
